"Timestamp";"Building_ID";"Energy_Usage_kWh_";"Temperature_C_";"Humidity_";"Building_Type";"Occupancy_Level";"Year";"Month";"Day";"Hour";"Weekday";"Is_Weekend";"Carbon_Emission_kg";"Adjusted_Energy_kWh";"Adjusted_Carbon_kg"
"2025-01-12 03:00:00";"B003";414.69;21.04;73.49;"Industrial";"Low";2025;1;12;3;6;1;196.97775;331.752;157.5822
"2025-01-12 04:00:00";"B003";189.94;-5.52;46.35;"Industrial";"Medium";2025;1;12;4;6;1;90.22149999999999;151.952;72.1772
"2025-01-12 05:00:00";"B003";128.59;28.2;47.89;"Industrial";"Low";2025;1;12;5;6;1;61.08025;102.87200000000001;48.864200000000004
"2025-01-12 06:00:00";"B003";276.28;-7.67;86.53;"Industrial";"Low";2025;1;12;6;6;1;131.23299999999998;221.024;104.98639999999999
"2025-01-12 07:00:00";"B003";474.51;6.43;84.76;"Industrial";"High";2025;1;12;7;6;1;225.39225;379.608;180.3138
"2025-01-12 08:00:00";"B003";59.23;6.36;61.89;"Industrial";"Medium";2025;1;12;8;6;1;28.134249999999998;47.384;22.5074
"2025-01-12 09:00:00";"B003";337.1;18.29;63.22;"Industrial";"Medium";2025;1;12;9;6;1;160.1225;269.68;128.09799999999998
"2025-01-12 10:00:00";"B003";242.66;-1.19;31.67;"Industrial";"Medium";2025;1;12;10;6;1;115.2635;194.12800000000001;92.2108
"2025-01-12 11:00:00";"B003";147.04;-6.23;58.97;"Industrial";"Low";2025;1;12;11;6;1;69.844;117.632;55.8752
"2025-01-12 12:00:00";"B003";488.61;17.17;74.1;"Industrial";"Low";2025;1;12;12;6;1;232.08975;390.88800000000003;185.67180000000002
"2025-01-12 13:00:00";"B003";67.19;17.68;79.68;"Industrial";"Medium";2025;1;12;13;6;1;31.915249999999997;53.752;25.5322
"2025-01-12 14:00:00";"B003";374.67;-9.73;65.55;"Industrial";"Low";2025;1;12;14;6;1;177.96825;299.73600000000005;142.37460000000002
"2025-01-12 15:00:00";"B003";105.56;34.1;53.62;"Industrial";"High";2025;1;12;15;6;1;50.141;84.44800000000001;40.1128
"2025-01-12 16:00:00";"B003";127.1;20.04;66.57;"Industrial";"Medium";2025;1;12;16;6;1;60.372499999999995;101.68;48.298
"2025-01-12 17:00:00";"B003";408.63;-7.17;71.2;"Industrial";"Low";2025;1;12;17;6;1;194.09924999999998;326.904;155.27939999999998
"2025-01-12 18:00:00";"B003";191.02;10.81;53.4;"Industrial";"High";2025;1;12;18;6;1;90.7345;152.816;72.5876
"2025-01-12 19:00:00";"B003";191.47;26.46;45.97;"Industrial";"High";2025;1;12;19;6;1;90.94825;153.17600000000002;72.7586
"2025-01-12 20:00:00";"B003";401.69;31.89;44.75;"Industrial";"Low";2025;1;12;20;6;1;190.80275;321.35200000000003;152.6422
"2025-01-12 21:00:00";"B003";173.55;27.08;30.32;"Industrial";"High";2025;1;12;21;6;1;82.43625;138.84;65.949
"2025-01-12 22:00:00";"B003";398.06;29.38;31.6;"Industrial";"Medium";2025;1;12;22;6;1;189.0785;318.44800000000004;151.2628
"2025-01-12 23:00:00";"B003";433.17;17.41;81.19;"Industrial";"High";2025;1;12;23;6;1;205.75575;346.53600000000006;164.60460000000003
"2025-01-13 00:00:00";"B003";283.78;10.27;30.7;"Industrial";"Low";2025;1;13;0;0;0;134.79549999999998;227.024;107.8364
"2025-01-13 01:00:00";"B003";398.82;26.16;61.9;"Industrial";"Medium";2025;1;13;1;0;0;189.43949999999998;319.05600000000004;151.5516
"2025-01-13 02:00:00";"B003";241.5;14.73;70.71;"Industrial";"High";2025;1;13;2;0;0;114.71249999999999;193.20000000000002;91.77000000000001
"2025-01-13 03:00:00";"B003";173.74;-6.42;55.78;"Industrial";"Low";2025;1;13;3;0;0;82.5265;138.99200000000002;66.02120000000001
"2025-01-13 04:00:00";"B003";362.23;19.04;71.24;"Industrial";"Low";2025;1;13;4;0;0;172.05925;289.78400000000005;137.6474
"2025-01-13 05:00:00";"B003";389.69;19.19;68.25;"Industrial";"High";2025;1;13;5;0;0;185.10275;311.752;148.0822
"2025-01-13 06:00:00";"B003";325.36;6.81;72.12;"Industrial";"High";2025;1;13;6;0;0;154.546;260.288;123.6368
"2025-01-13 07:00:00";"B003";474.17;26.81;65.26;"Industrial";"Low";2025;1;13;7;0;0;225.23075;379.336;180.1846
"2025-01-13 08:00:00";"B003";339.04;20.59;63.52;"Industrial";"High";2025;1;13;8;0;0;161.044;271.232;128.83520000000001
"2025-01-13 09:00:00";"B003";281.72;-2.56;88.66;"Industrial";"Low";2025;1;13;9;0;0;133.817;225.37600000000003;107.05360000000002
"2025-01-13 10:00:00";"B003";303.27;-7.87;32.47;"Industrial";"Low";2025;1;13;10;0;0;144.05325;242.61599999999999;115.24259999999998
"2025-01-13 11:00:00";"B003";360.37;28.35;63.55;"Industrial";"Low";2025;1;13;11;0;0;171.17575;288.296;136.9406
"2025-01-13 12:00:00";"B003";231.04;-2.73;37.1;"Industrial";"Low";2025;1;13;12;0;0;109.74399999999999;184.832;87.7952
"2025-01-13 13:00:00";"B003";179.0;6.51;35.03;"Industrial";"Low";2025;1;13;13;0;0;85.02499999999999;143.20000000000002;68.02000000000001
"2025-01-13 14:00:00";"B003";461.51;-5.94;76.23;"Industrial";"Medium";2025;1;13;14;0;0;219.21724999999998;369.208;175.37380000000002
"2025-01-13 15:00:00";"B003";415.82;-8.25;69.54;"Industrial";"High";2025;1;13;15;0;0;197.5145;332.656;158.0116
"2025-01-13 16:00:00";"B003";407.66;-4.92;62.01;"Industrial";"High";2025;1;13;16;0;0;193.6385;326.12800000000004;154.91080000000002
"2025-01-13 17:00:00";"B003";282.94;7.19;63.86;"Industrial";"Medium";2025;1;13;17;0;0;134.3965;226.352;107.5172
"2025-01-13 18:00:00";"B003";215.64;-4.37;32.49;"Industrial";"Medium";2025;1;13;18;0;0;102.42899999999999;172.512;81.94319999999999
"2025-01-13 19:00:00";"B003";159.91;15.22;31.3;"Industrial";"Medium";2025;1;13;19;0;0;75.95725;127.928;60.7658
"2025-01-13 20:00:00";"B003";373.8;-5.16;80.77;"Industrial";"Low";2025;1;13;20;0;0;177.555;299.04;142.044
"2025-01-13 21:00:00";"B003";335.34;34.31;38.3;"Industrial";"Low";2025;1;13;21;0;0;159.2865;268.272;127.4292
"2025-01-13 22:00:00";"B003";489.23;1.56;57.37;"Industrial";"High";2025;1;13;22;0;0;232.38425;391.384;185.9074
"2025-01-13 23:00:00";"B003";270.42;13.28;55.94;"Industrial";"Medium";2025;1;13;23;0;0;128.4495;216.336;102.7596
"2025-01-14 00:00:00";"B003";282.53;26.86;62.83;"Industrial";"Medium";2025;1;14;0;1;0;134.20174999999998;226.024;107.36139999999999
"2025-01-14 01:00:00";"B003";427.89;34.87;47.56;"Industrial";"Low";2025;1;14;1;1;0;203.24775;342.312;162.5982
"2025-01-14 02:00:00";"B003";436.61;0.28;43.21;"Industrial";"High";2025;1;14;2;1;0;207.38975;349.288;165.9118
"2025-01-14 03:00:00";"B003";311.47;32.49;78.71;"Industrial";"High";2025;1;14;3;1;0;147.94825;249.17600000000004;118.35860000000001
"2025-01-14 04:00:00";"B003";226.73;12.7;57.86;"Industrial";"Medium";2025;1;14;4;1;0;107.69675;181.38400000000001;86.15740000000001
"2025-01-14 05:00:00";"B003";174.25;31.87;51.88;"Industrial";"High";2025;1;14;5;1;0;82.76875;139.4;66.215
"2025-01-14 06:00:00";"B003";448.97;23.83;55.37;"Industrial";"Medium";2025;1;14;6;1;0;213.26075;359.17600000000004;170.60860000000002
"2025-01-14 07:00:00";"B003";347.05;27.62;73.11;"Industrial";"High";2025;1;14;7;1;0;164.84875;277.64000000000004;131.87900000000002
"2025-01-14 08:00:00";"B003";70.3;32.0;72.33;"Industrial";"Medium";2025;1;14;8;1;0;33.3925;56.24;26.714
"2025-01-14 09:00:00";"B003";261.43;4.89;75.3;"Industrial";"Medium";2025;1;14;9;1;0;124.17925;209.144;99.3434
"2025-01-14 10:00:00";"B003";380.13;18.13;81.24;"Industrial";"High";2025;1;14;10;1;0;180.56175;304.104;144.4494
"2025-01-14 11:00:00";"B003";325.47;9.48;34.26;"Industrial";"Medium";2025;1;14;11;1;0;154.59825;260.37600000000003;123.6786
"2025-01-14 12:00:00";"B003";320.63;29.32;37.19;"Industrial";"Low";2025;1;14;12;1;0;152.29925;256.504;121.8394
"2025-01-14 13:00:00";"B003";88.81;32.15;52.69;"Industrial";"Medium";2025;1;14;13;1;0;42.18475;71.048;33.7478
"2025-01-14 14:00:00";"B003";406.4;4.59;72.97;"Industrial";"Medium";2025;1;14;14;1;0;193.04;325.12;154.432
"2025-01-14 15:00:00";"B003";207.91;31.87;77.98;"Industrial";"Medium";2025;1;14;15;1;0;98.75725;166.328;79.0058
"2025-01-14 16:00:00";"B003";150.19;22.28;86.6;"Industrial";"Low";2025;1;14;16;1;0;71.34025;120.152;57.072199999999995
"2025-01-14 17:00:00";"B003";411.24;0.75;32.51;"Industrial";"High";2025;1;14;17;1;0;195.339;328.992;156.2712
"2025-01-14 18:00:00";"B003";264.04;17.13;89.16;"Industrial";"High";2025;1;14;18;1;0;125.419;211.23200000000003;100.33520000000001
"2025-01-14 19:00:00";"B003";437.97;30.01;58.07;"Industrial";"Low";2025;1;14;19;1;0;208.03575;350.37600000000003;166.42860000000002
"2025-01-14 20:00:00";"B003";446.11;33.24;83.58;"Industrial";"High";2025;1;14;20;1;0;211.90225;356.88800000000003;169.5218
"2025-01-14 21:00:00";"B003";237.1;17.05;72.59;"Industrial";"Low";2025;1;14;21;1;0;112.62249999999999;189.68;90.098
"2025-01-14 22:00:00";"B003";160.08;23.58;61.25;"Industrial";"Medium";2025;1;14;22;1;0;76.038;128.06400000000002;60.830400000000004
"2025-01-14 23:00:00";"B003";399.47;14.85;69.66;"Industrial";"Medium";2025;1;14;23;1;0;189.74825;319.576;151.7986
"2025-01-15 00:00:00";"B003";406.98;6.19;86.33;"Industrial";"Medium";2025;1;15;0;2;0;193.3155;325.58400000000006;154.65240000000003
"2025-01-15 01:00:00";"B003";139.27;33.27;60.69;"Industrial";"Medium";2025;1;15;1;2;0;66.15325;111.41600000000001;52.9226
"2025-01-15 02:00:00";"B003";234.97;5.98;54.43;"Industrial";"Low";2025;1;15;2;2;0;111.61075;187.976;89.2886
"2025-01-15 03:00:00";"B003";425.36;25.3;41.12;"Industrial";"Medium";2025;1;15;3;2;0;202.046;340.288;161.6368
"2025-01-15 04:00:00";"B003";110.65;12.32;40.15;"Industrial";"High";2025;1;15;4;2;0;52.55875;88.52000000000001;42.047000000000004
"2025-01-15 05:00:00";"B003";345.25;-0.53;49.1;"Industrial";"Low";2025;1;15;5;2;0;163.99375;276.2;131.195
"2025-01-15 06:00:00";"B003";300.62;-5.13;86.0;"Industrial";"Medium";2025;1;15;6;2;0;142.7945;240.496;114.2356
"2025-01-15 07:00:00";"B003";215.85;33.2;79.23;"Industrial";"Low";2025;1;15;7;2;0;102.52874999999999;172.68;82.023
"2025-01-15 08:00:00";"B003";290.71;5.68;37.92;"Industrial";"High";2025;1;15;8;2;0;138.08724999999998;232.56799999999998;110.46979999999999
"2025-01-15 09:00:00";"B003";247.3;-8.64;76.24;"Industrial";"Low";2025;1;15;9;2;0;117.4675;197.84000000000003;93.974
"2025-01-15 10:00:00";"B003";173.26;-1.01;43.91;"Industrial";"High";2025;1;15;10;2;0;82.29849999999999;138.608;65.83879999999999
"2025-01-15 11:00:00";"B003";470.59;-9.61;32.87;"Industrial";"Low";2025;1;15;11;2;0;223.53024999999997;376.472;178.8242
"2025-01-15 12:00:00";"B003";233.55;-4.87;70.57;"Industrial";"Medium";2025;1;15;12;2;0;110.93625;186.84000000000003;88.74900000000001
"2025-01-15 13:00:00";"B003";256.77;34.63;43.61;"Industrial";"Low";2025;1;15;13;2;0;121.96574999999999;205.416;97.5726
"2025-01-15 14:00:00";"B003";479.26;26.64;84.24;"Industrial";"High";2025;1;15;14;2;0;227.64849999999998;383.408;182.1188
"2025-01-15 15:00:00";"B003";470.24;26.44;80.23;"Industrial";"High";2025;1;15;15;2;0;223.364;376.192;178.6912
"2025-01-15 16:00:00";"B003";422.8;14.2;39.18;"Industrial";"Medium";2025;1;15;16;2;0;200.82999999999998;338.24;160.664
"2025-01-15 17:00:00";"B003";306.75;32.55;56.58;"Industrial";"Medium";2025;1;15;17;2;0;145.70624999999998;245.4;116.565
"2025-01-15 18:00:00";"B003";443.84;13.05;54.26;"Industrial";"Medium";2025;1;15;18;2;0;210.82399999999998;355.072;168.6592
"2025-01-15 19:00:00";"B003";275.5;20.91;77.51;"Industrial";"Medium";2025;1;15;19;2;0;130.86249999999998;220.4;104.69
"2025-01-15 20:00:00";"B003";459.01;32.39;33.86;"Industrial";"High";2025;1;15;20;2;0;218.02974999999998;367.208;174.4238
"2025-01-15 21:00:00";"B003";334.12;16.84;49.09;"Industrial";"High";2025;1;15;21;2;0;158.707;267.296;126.9656
"2025-01-15 22:00:00";"B003";459.86;28.09;37.65;"Industrial";"Medium";2025;1;15;22;2;0;218.4335;367.88800000000003;174.7468
"2025-01-15 23:00:00";"B003";289.72;7.66;47.48;"Industrial";"Medium";2025;1;15;23;2;0;137.61700000000002;231.77600000000004;110.09360000000001
"2025-01-01 00:00:00";"B004";467.31;8.12;83.42;"Industrial";"High";2025;1;1;0;2;0;221.97225;373.848;177.5778
"2025-01-01 01:00:00";"B004";381.57;11.42;37.35;"Industrial";"High";2025;1;1;1;2;0;181.24575;305.25600000000003;144.9966
"2025-01-01 02:00:00";"B004";254.34;23.05;52.03;"Industrial";"Medium";2025;1;1;2;2;0;120.8115;203.472;96.6492
"2025-01-01 03:00:00";"B004";331.32;5.24;37.59;"Industrial";"Medium";2025;1;1;3;2;0;157.37699999999998;265.056;125.90159999999999
"2025-01-01 04:00:00";"B004";362.97;21.44;72.24;"Industrial";"Low";2025;1;1;4;2;0;172.41075;290.37600000000003;137.92860000000002
"2025-01-01 05:00:00";"B004";156.64;10.16;41.33;"Industrial";"Low";2025;1;1;5;2;0;74.404;125.312;59.523199999999996
"2025-01-01 06:00:00";"B004";139.72;3.84;32.54;"Industrial";"High";2025;1;1;6;2;0;66.36699999999999;111.77600000000001;53.0936
"2025-01-01 07:00:00";"B004";161.84;3.69;76.25;"Industrial";"High";2025;1;1;7;2;0;76.874;129.472;61.4992
"2025-01-01 08:00:00";"B004";390.83;6.06;89.37;"Industrial";"Medium";2025;1;1;8;2;0;185.64424999999997;312.664;148.5154
"2025-01-01 09:00:00";"B004";164.66;24.75;56.08;"Industrial";"Medium";2025;1;1;9;2;0;78.2135;131.728;62.5708
"2025-01-01 10:00:00";"B004";334.98;26.48;32.69;"Industrial";"High";2025;1;1;10;2;0;159.1155;267.98400000000004;127.29240000000001
"2025-01-01 11:00:00";"B004";304.95;33.08;49.09;"Industrial";"Medium";2025;1;1;11;2;0;144.85125;243.96;115.881
"2025-01-01 12:00:00";"B004";189.39;13.48;69.82;"Industrial";"High";2025;1;1;12;2;0;89.96024999999999;151.512;71.9682
"2025-01-01 13:00:00";"B004";84.47;26.47;88.59;"Industrial";"Low";2025;1;1;13;2;0;40.12325;67.57600000000001;32.098600000000005
"2025-01-01 14:00:00";"B004";60.67;-6.41;55.08;"Industrial";"Medium";2025;1;1;14;2;0;28.81825;48.536;23.0546
"2025-01-01 15:00:00";"B004";421.39;26.71;86.09;"Industrial";"Low";2025;1;1;15;2;0;200.16025;337.112;160.1282
"2025-01-01 16:00:00";"B004";379.54;17.49;79.22;"Industrial";"Medium";2025;1;1;16;2;0;180.2815;303.632;144.2252
"2025-01-01 17:00:00";"B004";331.92;25.78;88.14;"Industrial";"High";2025;1;1;17;2;0;157.662;265.536;126.1296
"2025-01-01 18:00:00";"B004";292.25;15.43;86.92;"Industrial";"Low";2025;1;1;18;2;0;138.81875;233.8;111.055
"2025-01-01 19:00:00";"B004";333.46;-9.2;62.47;"Industrial";"Low";2025;1;1;19;2;0;158.3935;266.768;126.71479999999998
"2025-01-01 20:00:00";"B004";169.31;12.28;80.79;"Industrial";"Low";2025;1;1;20;2;0;80.42224999999999;135.448;64.3378
"2025-01-01 21:00:00";"B004";130.78;24.45;59.61;"Industrial";"Medium";2025;1;1;21;2;0;62.1205;104.62400000000001;49.696400000000004
"2025-01-01 22:00:00";"B004";124.13;5.81;45.89;"Industrial";"Medium";2025;1;1;22;2;0;58.961749999999995;99.304;47.169399999999996
"2025-01-01 23:00:00";"B004";370.75;14.98;84.25;"Industrial";"Low";2025;1;1;23;2;0;176.10625;296.6;140.885
"2025-01-02 00:00:00";"B004";271.86;25.36;86.85;"Industrial";"Low";2025;1;2;0;3;0;129.1335;217.48800000000003;103.30680000000001
"2025-01-02 01:00:00";"B004";376.43;-0.57;83.08;"Industrial";"Medium";2025;1;2;1;3;0;178.80425;301.144;143.0434
"2025-01-02 02:00:00";"B004";495.13;10.81;34.46;"Industrial";"Medium";2025;1;2;2;3;0;235.18675;396.10400000000004;188.1494
"2025-01-02 03:00:00";"B004";429.61;-1.98;84.28;"Industrial";"High";2025;1;2;3;3;0;204.06475;343.68800000000005;163.2518
"2025-01-02 04:00:00";"B004";363.05;24.46;56.47;"Industrial";"Low";2025;1;2;4;3;0;172.44875;290.44;137.959
"2025-01-02 05:00:00";"B004";111.99;6.61;73.33;"Industrial";"Low";2025;1;2;5;3;0;53.195249999999994;89.592;42.5562
"2025-01-02 06:00:00";"B004";315.6;21.29;50.63;"Industrial";"Low";2025;1;2;6;3;0;149.91;252.48000000000002;119.928
"2025-01-02 07:00:00";"B004";447.89;11.25;52.97;"Industrial";"High";2025;1;2;7;3;0;212.74775;358.312;170.19819999999999
"2025-01-02 08:00:00";"B004";321.89;29.59;49.48;"Industrial";"Medium";2025;1;2;8;3;0;152.89774999999997;257.512;122.31819999999999
"2025-01-02 09:00:00";"B004";435.33;-4.94;50.86;"Industrial";"High";2025;1;2;9;3;0;206.78175;348.264;165.4254
"2025-01-02 10:00:00";"B004";420.0;3.3;72.32;"Industrial";"Low";2025;1;2;10;3;0;199.5;336.0;159.6
"2025-01-02 11:00:00";"B004";425.97;-2.68;81.26;"Industrial";"Low";2025;1;2;11;3;0;202.33575;340.77600000000007;161.86860000000001
"2025-01-02 12:00:00";"B004";134.88;-4.89;62.8;"Industrial";"Low";2025;1;2;12;3;0;64.068;107.904;51.2544
"2025-01-02 13:00:00";"B004";137.3;2.82;60.31;"Industrial";"High";2025;1;2;13;3;0;65.2175;109.84000000000002;52.17400000000001
"2025-01-02 14:00:00";"B004";414.06;1.04;66.91;"Industrial";"High";2025;1;2;14;3;0;196.67849999999999;331.24800000000005;157.3428
"2025-01-02 15:00:00";"B004";136.3;-7.75;82.42;"Industrial";"High";2025;1;2;15;3;0;64.7425;109.04000000000002;51.794000000000004
"2025-01-02 16:00:00";"B004";161.01;21.29;54.57;"Industrial";"Medium";2025;1;2;16;3;0;76.47975;128.808;61.18379999999999
"2025-01-02 17:00:00";"B004";75.52;-8.67;40.7;"Industrial";"Low";2025;1;2;17;3;0;35.872;60.416;28.697599999999998
"2025-01-02 18:00:00";"B004";310.13;6.92;62.09;"Industrial";"High";2025;1;2;18;3;0;147.31175;248.104;117.8494
"2025-01-02 19:00:00";"B004";460.62;1.97;57.73;"Industrial";"High";2025;1;2;19;3;0;218.7945;368.49600000000004;175.03560000000002
"2025-01-02 20:00:00";"B004";81.73;16.1;73.18;"Industrial";"Low";2025;1;2;20;3;0;38.82175;65.384;31.057399999999998
"2025-01-02 21:00:00";"B004";377.14;7.01;30.49;"Industrial";"High";2025;1;2;21;3;0;179.14149999999998;301.712;143.3132
"2025-01-02 22:00:00";"B004";292.83;-4.19;61.59;"Industrial";"High";2025;1;2;22;3;0;139.09425;234.264;111.2754
"2025-01-02 23:00:00";"B004";359.12;3.23;63.59;"Industrial";"Low";2025;1;2;23;3;0;170.582;287.296;136.4656
"2025-01-03 00:00:00";"B004";190.46;-9.43;35.76;"Industrial";"Low";2025;1;3;0;4;0;90.4685;152.36800000000002;72.37480000000001
"2025-01-03 01:00:00";"B004";290.66;-1.05;60.5;"Industrial";"Low";2025;1;3;1;4;0;138.0635;232.52800000000002;110.4508
"2025-01-03 02:00:00";"B004";365.77;-7.63;33.56;"Industrial";"High";2025;1;3;2;4;0;173.74075;292.616;138.99259999999998
"2025-01-03 03:00:00";"B004";260.51;-6.81;65.89;"Industrial";"Medium";2025;1;3;3;4;0;123.74224999999998;208.40800000000002;98.99380000000001
"2025-01-03 04:00:00";"B004";287.43;13.29;85.46;"Industrial";"High";2025;1;3;4;4;0;136.52925;229.94400000000002;109.2234
"2025-01-03 05:00:00";"B004";327.24;6.89;89.05;"Industrial";"Low";2025;1;3;5;4;0;155.439;261.79200000000003;124.3512
"2025-01-03 06:00:00";"B004";399.73;2.84;80.65;"Industrial";"Medium";2025;1;3;6;4;0;189.87175;319.78400000000005;151.8974
"2025-01-03 07:00:00";"B004";76.78;2.3;85.48;"Industrial";"High";2025;1;3;7;4;0;36.4705;61.42400000000001;29.1764
"2025-01-03 08:00:00";"B004";365.51;3.08;47.85;"Industrial";"Low";2025;1;3;8;4;0;173.61724999999998;292.408;138.8938
"2025-01-03 09:00:00";"B004";309.24;21.34;39.88;"Industrial";"Medium";2025;1;3;9;4;0;146.889;247.39200000000002;117.5112
"2025-01-03 10:00:00";"B004";371.86;-2.3;36.27;"Industrial";"Medium";2025;1;3;10;4;0;176.6335;297.488;141.30679999999998
"2025-01-03 11:00:00";"B004";81.28;33.75;30.86;"Industrial";"Low";2025;1;3;11;4;0;38.608;65.024;30.8864
"2025-01-03 12:00:00";"B004";303.18;-3.94;39.05;"Industrial";"Low";2025;1;3;12;4;0;144.0105;242.544;115.2084
"2025-01-03 13:00:00";"B004";251.84;18.18;38.78;"Industrial";"High";2025;1;3;13;4;0;119.624;201.472;95.6992
"2025-01-03 14:00:00";"B004";209.75;-6.74;70.39;"Industrial";"High";2025;1;3;14;4;0;99.63125;167.8;79.705
"2025-01-03 15:00:00";"B004";442.07;19.84;50.5;"Industrial";"Medium";2025;1;3;15;4;0;209.98325;353.656;167.98659999999998
"2025-01-03 16:00:00";"B004";347.81;10.17;56.8;"Industrial";"Medium";2025;1;3;16;4;0;165.20974999999999;278.248;132.1678
"2025-01-03 17:00:00";"B004";415.93;32.96;85.55;"Industrial";"Low";2025;1;3;17;4;0;197.56674999999998;332.744;158.0534
"2025-01-03 18:00:00";"B004";280.48;6.21;57.9;"Industrial";"Medium";2025;1;3;18;4;0;133.228;224.38400000000001;106.5824
"2025-01-03 19:00:00";"B004";125.92;4.21;65.63;"Industrial";"Low";2025;1;3;19;4;0;59.812;100.736;47.8496
"2025-01-03 20:00:00";"B004";490.49;29.61;46.8;"Industrial";"Low";2025;1;3;20;4;0;232.98274999999998;392.39200000000005;186.3862
"2025-01-03 21:00:00";"B004";359.95;20.19;39.61;"Industrial";"Low";2025;1;3;21;4;0;170.97625;287.96;136.78099999999998
"2025-01-03 22:00:00";"B004";411.94;30.47;67.43;"Industrial";"Low";2025;1;3;22;4;0;195.67149999999998;329.552;156.5372
"2025-01-03 23:00:00";"B004";51.22;9.47;60.2;"Industrial";"High";2025;1;3;23;4;0;24.3295;40.976;19.4636
"2025-01-04 00:00:00";"B004";183.23;21.97;40.16;"Industrial";"High";2025;1;4;0;5;1;87.03424999999999;146.584;69.6274
"2025-01-04 01:00:00";"B004";307.33;16.28;42.59;"Industrial";"High";2025;1;4;1;5;1;145.98174999999998;245.864;116.7854
"2025-01-04 02:00:00";"B004";480.21;-0.34;61.0;"Industrial";"Medium";2025;1;4;2;5;1;228.09974999999997;384.168;182.47979999999998
"2025-01-04 03:00:00";"B004";477.74;34.12;62.73;"Industrial";"Medium";2025;1;4;3;5;1;226.9265;382.192;181.5412
"2025-01-04 04:00:00";"B004";258.65;-6.02;66.54;"Industrial";"Medium";2025;1;4;4;5;1;122.85874999999999;206.92;98.28699999999999
"2025-01-04 05:00:00";"B004";314.38;-7.23;87.51;"Industrial";"High";2025;1;4;5;5;1;149.3305;251.50400000000002;119.4644
"2025-01-04 06:00:00";"B004";187.13;27.01;43.12;"Industrial";"Medium";2025;1;4;6;5;1;88.88674999999999;149.704;71.1094
"2025-01-04 07:00:00";"B004";339.04;2.42;43.05;"Industrial";"Medium";2025;1;4;7;5;1;161.044;271.232;128.83520000000001
"2025-01-04 08:00:00";"B004";270.79;33.47;79.93;"Industrial";"Medium";2025;1;4;8;5;1;128.62525;216.63200000000003;102.90020000000001
"2025-01-04 09:00:00";"B004";83.64;10.73;83.45;"Industrial";"Medium";2025;1;4;9;5;1;39.729;66.912;31.7832
"2025-01-04 10:00:00";"B004";494.99;32.71;34.7;"Industrial";"Medium";2025;1;4;10;5;1;235.12025;395.992;188.0962
"2025-01-04 11:00:00";"B004";120.05;0.23;43.54;"Industrial";"Low";2025;1;4;11;5;1;57.02374999999999;96.04;45.619
"2025-01-04 12:00:00";"B004";248.38;18.54;76.47;"Industrial";"High";2025;1;4;12;5;1;117.98049999999999;198.704;94.3844
"2025-01-04 13:00:00";"B004";82.1;-6.88;42.62;"Industrial";"High";2025;1;4;13;5;1;38.997499999999995;65.67999999999999;31.197999999999993
"2025-01-04 14:00:00";"B004";206.59;11.11;50.05;"Industrial";"High";2025;1;4;14;5;1;98.13025;165.27200000000002;78.50420000000001
"2025-01-04 15:00:00";"B004";227.29;8.74;57.05;"Industrial";"High";2025;1;4;15;5;1;107.96274999999999;181.832;86.3702
"2025-01-04 16:00:00";"B004";102.05;32.58;74.0;"Industrial";"Medium";2025;1;4;16;5;1;48.473749999999995;81.64;38.778999999999996
"2025-01-04 17:00:00";"B004";469.64;1.18;68.55;"Industrial";"Medium";2025;1;4;17;5;1;223.07899999999998;375.712;178.4632
"2025-01-04 18:00:00";"B004";278.21;25.38;82.9;"Industrial";"Low";2025;1;4;18;5;1;132.14974999999998;222.56799999999998;105.71979999999999
"2025-01-04 19:00:00";"B004";360.82;14.03;52.75;"Industrial";"Medium";2025;1;4;19;5;1;171.3895;288.656;137.1116
"2025-01-04 20:00:00";"B004";329.37;30.09;59.77;"Industrial";"High";2025;1;4;20;5;1;156.45075;263.49600000000004;125.16060000000002
"2025-01-04 21:00:00";"B004";190.12;29.23;39.35;"Industrial";"Low";2025;1;4;21;5;1;90.307;152.096;72.2456
"2025-01-04 22:00:00";"B004";73.1;7.11;50.23;"Industrial";"Medium";2025;1;4;22;5;1;34.7225;58.48;27.778
"2025-01-04 23:00:00";"B004";120.97;1.35;39.4;"Industrial";"Medium";2025;1;4;23;5;1;57.46075;96.77600000000001;45.9686
"2025-01-05 00:00:00";"B004";173.42;14.64;38.67;"Industrial";"Low";2025;1;5;0;6;1;82.37449999999998;138.736;65.89959999999999
"2025-01-05 01:00:00";"B004";119.04;8.95;34.11;"Industrial";"High";2025;1;5;1;6;1;56.544;95.23200000000001;45.235200000000006
"2025-01-05 02:00:00";"B004";232.96;6.0;77.46;"Industrial";"Medium";2025;1;5;2;6;1;110.65599999999999;186.36800000000002;88.52480000000001
"2025-01-05 03:00:00";"B004";250.68;0.11;73.61;"Industrial";"Medium";2025;1;5;3;6;1;119.073;200.544;95.2584
"2025-01-05 04:00:00";"B004";168.32;6.9;59.87;"Industrial";"Medium";2025;1;5;4;6;1;79.952;134.656;63.9616
"2025-01-05 05:00:00";"B004";74.77;-1.57;84.57;"Industrial";"High";2025;1;5;5;6;1;35.51575;59.816;28.4126
"2025-01-05 06:00:00";"B004";404.57;0.25;59.41;"Industrial";"Low";2025;1;5;6;6;1;192.17075;323.656;153.73659999999998
"2025-01-05 07:00:00";"B004";398.27;26.62;59.61;"Industrial";"Medium";2025;1;5;7;6;1;189.17825;318.616;151.34259999999998
